timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1707971182754,110,HTTP Request-1,301,Moved Permanently,Thread Group 4-24,text,true,,414,197,3,3,http://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,109,0,48
1707971182864,11890,HTTP Request-2,200,OK,Thread Group 4-24,text,true,,268950,201,3,3,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,2560,0,634
1707971157318,37629,HTTP Request,200,OK,Thread Group 4-5,text,true,,270486,594,2,2,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,25413,0,25224
1707971157318,25413,HTTP Request-0,301,Moved Permanently,Thread Group 4-5,text,true,,1114,196,2,2,https://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg,25413,0,25224
1707971182732,96,HTTP Request-1,301,Moved Permanently,Thread Group 4-5,text,true,,414,197,2,2,http://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,96,0,44
1707971182830,12117,HTTP Request-2,200,OK,Thread Group 4-5,text,true,,268958,201,2,2,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,3599,0,660
1707971162918,32040,HTTP Request,200,OK,Thread Group 4-19,text,true,,270478,594,1,1,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,19821,0,19668
1707971162918,19821,HTTP Request-0,301,Moved Permanently,Thread Group 4-19,text,true,,1114,196,1,1,https://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg,19821,0,19668
1707971182740,115,HTTP Request-1,301,Moved Permanently,Thread Group 4-19,text,true,,414,197,1,1,http://kristujayanti.edu.in/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,115,0,54
1707971182856,12102,HTTP Request-2,200,OK,Thread Group 4-19,text,true,,268950,201,1,1,https://kristujayanti.edu.in:443/academics/College-Arts-Science-Commerce/Faculty-Sciences/department-cs-pg/,2570,0,647
